ctrl_iteration,exec_time,tau_i,tau_o
18470,1954.10,1.25,0.45
18471,2752.42,1.25,0.45
18472,2561.05,1.25,0.45
18473,2369.27,1.25,0.45
18474,2177.59,1.25,0.45
18475,1994.28,1.25,0.45
18476,3764.82,1.25,0.45
18477,4564.03,1.25,0.45
18478,3399.01,1.25,0.45
18479,4215.51,1.25,0.45
18480,3024.26,1.25,0.45
18481,2849.72,1.25,0.45
18482,3648.52,1.30,0.45
18483,3456.89,1.25,0.45
18484,4255.65,1.25,0.45
18485,3089.90,1.25,0.45
18486,2899.01,1.25,0.45
18487,4670.28,1.25,0.45
18488,3504.88,1.25,0.45
18489,4294.34,1.25,0.50
18490,3130.39,1.25,0.45
18491,2937.88,1.25,0.45
18492,4701.18,1.25,0.45
18493,3527.77,1.25,0.45
18494,4326.63,1.25,0.45
18495,2179.83,1.25,0.45
18496,1997.37,1.25,0.45
18497,1805.72,1.25,0.45
18498,2595.29,1.25,0.45
18499,2411.64,1.25,0.45
18500,2229.36,1.25,0.45
18501,2036.77,1.25,0.45
18502,1853.77,1.25,0.45
18503,2652.41,1.25,0.50
18504,2460.33,1.30,0.45
18505,4232.21,1.30,0.45
18506,3058.83,1.25,0.50
18507,2884.19,1.25,0.45
18508,3691.72,1.25,0.45
18509,3508.35,1.25,0.45
18510,4306.57,1.30,0.50
18511,3150.92,1.25,0.45
18512,1986.38,1.25,0.45
18513,3766.20,1.30,0.45
18514,4564.77,1.25,0.45
18515,3399.72,1.25,0.45
18516,4206.92,1.25,0.45
18517,3042.62,1.25,0.45
18518,2858.95,1.25,0.45
18519,4630.14,1.30,0.45
18520,3465.46,1.25,0.45
18521,4263.81,1.25,0.45
18522,3099.63,1.25,0.45
18523,3898.21,1.25,0.45
18524,2742.51,1.25,0.50
18525,2559.10,1.25,0.45
18526,2375.87,1.25,0.45
18527,2193.12,1.25,0.45
18528,2000.94,1.25,0.45
18529,1817.88,1.25,0.45
18530,2607.81,1.25,0.45
18531,2415.58,1.25,0.50
18532,2232.76,1.25,0.45
18533,2049.61,1.25,0.45
18534,3812.11,1.25,0.45
18535,2647.38,1.30,0.45
18536,3455.50,1.25,0.45
18537,2689.60,1.30,0.45
18538,3488.93,1.25,0.50
18539,2914.24,1.25,0.45
18540,4694.00,1.25,0.45
18541,3530.07,1.25,0.45
18542,4336.48,1.25,0.45
18543,3171.90,1.25,0.45
18544,2989.05,1.25,0.45
18545,3795.90,1.25,0.45
18546,4594.51,1.25,0.45
18547,3429.95,1.25,0.45
18548,3246.66,1.25,0.45
18549,4054.06,1.25,0.45
18550,2880.45,1.25,0.45
18551,3679.21,1.25,0.45
18552,3495.86,1.25,0.45
18553,4295.24,1.25,0.45
18554,2148.13,1.25,0.45
18555,1973.92,1.25,0.45
18556,1903.53,1.25,0.45
18557,2589.39,1.25,0.50
18558,2405.70,1.25,0.45
18559,2214.08,1.25,0.45
18560,2031.19,1.25,0.45
18561,1848.33,1.25,0.45
18562,2646.21,1.25,0.45
18563,2454.62,1.25,0.45
18564,4235.25,1.25,0.45
18565,3078.59,1.25,0.45
18566,2895.99,1.25,0.45
18567,4658.64,1.25,0.45
18568,3493.51,1.25,0.45
18569,4292.70,1.25,0.45
18570,3127.97,1.25,0.45
18571,3926.27,1.25,0.45
18572,2761.16,1.25,0.45
18573,4549.45,1.25,0.45
18574,4366.59,1.25,0.45
18575,3202.45,1.25,0.45
18576,4000.61,1.25,0.45
18577,2836.07,1.25,0.45
18578,3634.45,1.25,0.50
18579,3442.23,1.25,0.45
18580,4232.53,1.25,0.45
18581,3060.11,1.25,0.45
18582,1894.74,1.25,0.45
18583,4682.35,1.25,0.45
18584,2510.26,1.30,0.45
18585,2326.19,1.25,0.45
18586,2135.30,1.25,0.45
18587,1951.60,1.25,0.45
18588,2750.54,1.25,0.45
18589,2575.64,1.25,0.45
18590,2384.63,1.25,0.45
18591,2201.30,1.25,0.45
18592,2017.52,1.25,0.45
18593,1826.25,1.25,0.45
18594,4587.36,1.25,0.45
18595,3410.13,1.25,0.45
18596,4197.65,1.25,0.45
18597,3030.47,1.30,0.45
18598,2839.39,1.25,0.50
18599,4609.95,13.55,0.45
18600,3445.56,1.25,0.60
18601,4235.41,1.25,0.45
18602,3062.44,1.25,0.50
18603,3860.91,1.25,0.45
18604,2687.28,1.25,0.45
18605,3476.95,1.25,0.45
18606,2590.52,1.25,0.45
18607,3372.09,1.25,0.45
18608,2910.73,1.25,0.45
18609,4689.86,1.25,0.45
18610,3516.94,1.25,0.45
18611,4315.43,1.25,0.45
18612,3150.36,1.25,0.45
18613,1986.05,1.25,0.45
18614,1794.74,1.25,0.45
18615,2592.67,1.25,0.45
18616,2401.12,1.25,0.45
18617,2218.08,1.25,0.45
18618,2034.50,1.25,0.45
18619,1852.19,1.25,0.45
18620,2641.59,1.25,0.45
18621,2458.70,1.25,0.45
18622,3247.97,1.25,0.45
18623,3056.15,1.25,0.45
18624,3862.94,1.25,0.45
18625,4662.33,1.25,0.45
18626,3497.15,1.25,0.50
18627,4295.50,1.25,0.45
18628,3130.84,1.25,0.45
18629,3938.22,1.25,0.45
18630,2773.91,1.25,0.45
18631,4562.37,1.25,0.45
18632,4379.07,1.25,0.45
18633,3214.30,1.25,0.45
18634,4012.12,1.25,0.45
18635,2848.27,1.25,0.45
18636,3654.55,1.30,0.45
18637,3464.30,1.25,0.45
18638,4262.07,1.25,0.45
18639,3106.03,1.25,0.45
18640,1941.85,1.25,0.45
18641,4720.79,1.30,0.45
18642,2557.49,1.30,0.45
18643,2374.20,1.25,0.45
18644,2190.69,1.25,0.45
18645,2016.52,1.25,0.45
18646,1833.45,1.25,0.45
18647,2631.23,1.25,0.45
18648,2448.76,1.30,0.45
18649,2265.80,1.25,0.50
18650,2091.41,1.25,0.45
18651,2073.02,1.25,0.50
18652,4669.39,1.25,0.45
18653,4495.28,1.25,0.45
18654,3330.59,1.25,0.50
18655,2165.85,1.25,0.45
18656,3946.07,1.25,0.45
18657,2789.62,1.25,0.45
18658,4560.91,1.25,0.45
18659,3396.69,1.25,0.45
18660,4195.31,1.25,0.45
18661,3030.36,1.25,0.45
18662,1943.53,1.25,0.50
18663,3663.33,1.25,0.45
18664,3480.23,1.25,0.45
18665,4278.12,1.25,0.45
18666,3122.09,1.25,0.45
18667,1958.03,1.25,0.45
18668,6682.60,1.25,0.45
18669,5518.21,1.25,0.45
18670,4647.88,1.25,0.45
18671,2224.31,1.25,0.45
18672,2041.15,1.25,0.45
18673,1866.56,1.25,0.45
18674,2665.12,1.25,0.45
18675,2482.03,1.25,0.45
18676,2298.89,1.25,0.45
18677,2116.05,1.25,0.45
18678,1933.06,1.25,0.45
18679,2731.26,1.25,0.45
18680,2547.93,1.25,0.45
18681,4336.72,1.25,0.45
18682,4153.74,1.25,0.45
18683,2988.76,1.25,0.45
18684,2806.19,1.30,0.45
18685,4586.02,1.25,0.45
18686,3430.10,1.25,0.45
18687,4228.48,1.25,0.45
18688,3072.62,1.25,0.50
18689,3879.43,1.25,0.45
18690,3705.40,1.25,0.45
18691,3530.91,1.25,0.45
18692,4337.49,1.25,0.45
18693,3173.17,1.25,0.45
18694,3979.88,1.30,0.45
18695,2815.96,1.25,0.45
18696,4586.61,1.25,0.45
18697,3423.01,1.25,0.45
18698,4229.56,1.25,0.45
18699,3064.87,1.25,0.45
18700,2967.92,1.25,0.45
18701,2707.51,1.25,0.45
18702,2533.06,1.25,0.45
18703,2350.04,1.25,0.45
18704,2175.24,1.25,0.50
18705,1992.86,1.25,0.45
18706,1809.62,1.25,0.50
18707,2607.93,1.25,0.45
18708,2432.90,1.25,0.45
18709,2250.48,1.30,0.45
18710,2075.80,1.25,0.50
18711,3855.28,1.25,0.45
18712,4654.04,1.25,0.45
18713,3489.30,1.25,0.45
18714,4296.94,1.25,0.45
18715,3132.00,1.25,0.45
18716,2957.21,1.25,0.45
18717,2775.23,1.25,0.45
18718,4537.08,1.25,0.45
18719,3372.67,1.25,0.45
18720,4170.96,1.25,0.45
18721,3006.46,1.25,0.45
18722,2832.06,1.25,0.50
18723,3630.53,1.25,0.45
18724,3446.96,1.25,0.45
18725,4245.04,1.25,0.45
18726,3081.17,1.25,0.45
18727,1916.27,1.25,0.45
18728,6624.26,1.25,0.45
18729,4503.44,1.25,0.45
18730,2340.00,1.25,0.45
18731,2156.90,1.25,0.45
18732,1964.85,1.25,0.45
18733,1895.14,1.25,0.45
18734,2580.37,1.30,0.45
18735,2396.92,1.25,0.50
18736,2205.76,1.30,0.45
18737,2022.74,1.25,0.45
18738,1830.61,1.25,0.45
18739,2629.37,1.25,0.45
18740,4409.09,1.25,0.45
18741,3244.69,1.25,0.45
18742,4043.21,1.25,0.50
18743,2869.73,1.25,0.45
18744,4667.24,1.25,0.45
18745,3502.02,1.25,0.45
18746,3318.79,1.25,0.45
18747,4118.05,1.25,0.45
18748,2952.43,1.25,0.45
18749,1788.45,1.25,0.45
18750,6218.02,1.25,0.45
18751,5600.70,1.25,0.45
18752,5156.56,1.25,0.45
18753,3991.13,1.25,0.45
18754,2827.65,1.25,0.45
18755,4615.89,1.25,0.45
18756,3450.84,1.25,0.45
18757,3268.22,1.25,0.45
18758,4066.85,1.25,0.45
18759,1928.78,1.25,0.50
18760,2719.39,1.25,0.45
18761,2535.48,1.25,0.45
18762,2352.44,1.25,0.45
18763,2170.01,1.25,0.45
18764,1978.42,1.25,0.45
18765,1794.47,1.25,0.45
18766,2592.91,1.25,0.45
18767,2418.84,1.25,0.45
18768,2235.13,1.25,0.45
18769,4024.14,1.25,0.45
18770,2867.77,1.25,0.45
18771,4639.02,1.25,0.45
18772,3484.08,1.25,0.45
18773,4282.95,1.25,0.45
18774,3125.61,1.30,0.45
18775,2943.38,1.25,0.45
18776,3741.19,1.25,0.45
18777,4540.91,1.25,0.45
18778,3375.15,1.25,0.45
18779,3192.52,1.25,0.45
18780,3991.40,1.25,0.45
18781,2826.42,1.25,0.45
18782,3632.82,1.25,0.45
18783,3449.25,1.25,0.45
18784,4248.17,1.30,0.45
18785,3083.98,1.25,0.45
18786,1919.60,1.25,0.45
18787,6636.01,1.25,0.45
18788,5470.46,1.25,0.45
18789,4592.84,1.25,0.45
18790,2177.40,1.25,0.45
18791,1993.73,1.25,0.50
18792,1811.24,1.25,0.45
18793,2609.27,1.25,0.45
18794,2431.93,1.25,0.45
18795,2243.49,1.25,0.45
18796,2077.53,1.25,0.45
18797,1894.07,1.25,0.45
18798,2701.43,13.65,0.45
18799,2518.59,1.25,0.60
18800,4307.67,1.25,0.45
18801,4123.91,1.25,0.45
18802,2968.09,1.25,0.50
18803,2785.25,1.25,0.45
18804,4555.43,1.25,0.45
18805,3400.37,1.25,0.45
18806,4198.73,1.25,0.45
18807,3025.20,1.30,0.45
18808,3824.12,1.25,0.45
18809,4622.26,1.25,0.45
18810,3457.67,1.25,0.50
18811,2597.30,1.25,0.45
18812,3368.74,1.25,0.50
18813,2900.02,1.30,0.45
18814,4688.85,1.25,0.45
18815,3532.46,1.25,0.45
18816,4331.03,1.25,0.45
18817,3174.92,1.25,0.45
18818,2991.78,1.25,0.45
18819,1827.11,1.30,0.45
18820,2625.08,1.25,0.45
18821,2451.08,1.25,0.45
18822,2267.79,1.25,0.45
18823,2093.59,1.25,0.45
18824,1910.72,1.25,0.45
18825,2717.28,1.25,0.45
18826,2534.63,1.30,0.45
18827,2351.32,1.25,0.45
18828,2168.14,1.25,0.45
18829,3939.35,1.25,0.45
18830,2792.23,1.25,0.45
18831,4564.19,1.25,0.45
18832,3399.16,1.25,0.45
18833,3215.80,1.25,0.45
18834,4014.67,1.25,0.45
18835,2849.80,1.30,0.45
18836,3648.85,1.25,0.45
18837,3474.05,1.25,0.50
18838,4280.62,1.25,0.45
18839,3116.17,1.25,0.45
18840,1960.22,1.25,0.45
18841,3732.09,1.25,0.45
18842,4538.83,1.25,0.50
18843,3374.63,1.25,0.45
18844,4172.76,1.25,0.45
18845,3016.62,1.25,0.45
18846,2833.82,1.25,0.45
18847,3632.38,1.25,0.45
18848,4430.59,1.25,0.45
18849,2284.27,1.25,0.45
18850,2101.30,1.25,0.45
18851,1918.27,1.25,0.45
18852,2707.54,1.25,0.45
18853,2516.34,1.25,0.45
18854,2333.13,1.25,0.45
18855,2141.27,1.25,0.45
18856,1958.10,1.25,0.45
18857,2756.45,1.25,0.45
18858,2573.63,1.25,0.45
18859,4343.63,1.25,0.45
18860,4161.07,1.25,0.45
18861,3987.18,1.25,0.45
18862,2813.63,1.25,0.45
18863,3620.52,1.25,0.45
18864,3437.80,1.25,0.45
18865,4236.21,1.25,0.45
18866,3071.61,1.30,0.45
18867,1906.98,1.25,0.45
18868,6623.25,1.25,0.45
18869,5449.87,1.25,0.45
18870,4641.41,1.25,0.45
18871,4093.52,1.25,0.45
18872,2919.98,1.25,0.45
18873,4708.91,1.25,0.50
18874,3543.34,1.25,0.45
18875,2378.83,1.25,0.45
18876,4158.60,1.25,0.45
18877,2985.89,1.25,0.45
18878,3784.82,1.30,0.45
18879,2620.09,1.25,0.45
18880,2454.22,1.25,0.45
18881,2245.02,1.25,0.45
18882,2061.91,1.25,0.45
18883,1878.81,1.25,0.45
18884,2668.64,1.25,0.45
18885,2494.34,1.25,0.45
18886,2310.84,1.25,0.45
18887,2136.64,1.25,0.45
18888,1953.87,1.25,0.45
18889,4706.25,1.25,0.45
18890,3568.07,1.25,0.45
18891,2767.84,1.25,0.50
18892,3575.63,1.25,0.45
18893,2992.72,1.25,0.45
18894,3799.76,1.25,0.50
18895,4597.85,1.25,0.45
18896,3432.83,1.25,0.45
18897,4231.59,1.25,0.45
18898,3066.67,1.25,0.45
18899,2893.19,1.25,0.45
18900,3691.80,1.25,0.50
18901,3499.80,1.25,0.45
18902,4298.02,1.25,0.45
18903,3132.84,1.25,0.45
18904,1968.48,1.25,0.45
18905,3739.83,1.25,0.45
18906,4546.40,1.30,0.45
18907,3382.06,1.25,0.45
18908,2217.62,1.30,0.45
18909,2025.74,1.25,0.45
18910,1869.10,1.25,0.45
18911,2641.39,1.25,0.45
18912,2466.72,1.25,0.45
18913,2284.39,1.25,0.45
18914,2100.54,1.25,0.45
18915,1909.37,1.25,0.50
18916,2716.80,1.25,0.45
18917,2533.29,1.25,0.45
18918,4304.47,1.25,0.50
18919,3131.22,1.25,0.45
18920,2383.20,1.25,0.45
18921,3337.33,1.25,0.45
18922,3979.26,1.25,0.45
18923,3388.86,1.25,0.50
18924,4186.69,1.25,0.50
18925,3022.22,1.25,0.50
18926,3813.17,1.20,0.45
18927,4619.40,1.20,0.45
18928,3455.17,1.25,0.45
18929,4253.01,1.25,0.45
18930,3089.43,1.20,0.45
18931,2913.75,1.25,0.45
18932,3712.56,1.25,0.45
18933,3529.54,1.25,0.45
18934,4336.15,1.20,0.45
18935,3172.05,1.25,0.50
18936,2007.26,1.20,0.50
18937,1815.51,1.25,0.45
18938,2614.26,1.25,0.45
18939,2431.18,1.25,0.45
18940,2264.73,1.25,0.45
18941,2055.98,1.25,0.45
18942,1865.32,1.25,0.50
18943,2662.60,1.25,0.50
18944,2470.30,1.20,0.45
18945,2279.10,1.20,0.45
18946,3077.15,1.25,0.45
18947,2885.23,1.25,0.45
18948,4656.56,1.25,0.45
18949,3484.47,1.20,0.45
18950,4282.44,1.25,0.45
18951,3117.06,1.25,0.45
18952,3915.71,1.25,0.50
18953,2742.37,1.20,0.45
18954,4531.41,1.20,0.45
18955,3358.03,1.25,0.45
18956,3166.22,1.25,0.45
18957,3964.10,1.25,0.45
18958,2799.85,1.25,0.45
18959,3606.27,1.20,0.45
18960,3440.63,1.20,0.45
18961,4221.85,1.25,0.45
18962,3057.89,1.25,0.45
18963,1893.51,1.25,0.45
18964,6609.96,1.25,0.45
18965,4488.80,1.25,0.45
18966,2325.38,1.25,0.45
18967,2150.98,1.25,0.45
18968,1967.62,1.20,0.45
18969,1897.62,1.25,0.45
18970,2583.05,1.25,0.45
18971,2390.74,1.25,0.45
18972,2208.16,1.20,0.45
18973,2016.29,1.25,0.45
18974,1833.35,1.25,0.45
18975,2631.70,1.25,0.45
18976,3785.49,1.20,0.45
18977,3238.61,1.25,0.45
18978,4045.01,1.25,0.45
18979,2872.18,1.25,0.45
18980,4669.43,1.20,0.45
18981,3505.56,1.25,0.45
18982,2348.96,1.20,0.45
18983,4128.73,1.20,0.45
18984,2964.22,1.25,0.45
18985,3772.01,1.25,0.45
18986,2615.11,1.25,0.45
18987,4404.13,1.25,0.45
18988,3239.14,1.25,0.45
18989,4046.76,1.25,0.45
18990,2881.57,1.25,0.45
18991,3680.30,1.25,0.45
18992,3498.09,1.25,0.45
18993,4304.44,1.25,0.45
18994,3144.99,1.20,0.45
18995,1975.38,1.25,0.50
18996,1801.11,1.25,0.45
18997,2599.69,1.20,0.45
18998,2416.96,13.65,0.45
18999,2241.50,1.25,0.60
19000,2059.22,1.20,0.45
19001,1875.71,1.25,0.45
19002,2674.03,1.20,0.45
19003,2490.93,1.25,0.50
19004,2307.79,1.20,0.50
19005,3106.84,1.20,0.45
19006,2932.42,1.25,0.45
19007,3730.71,1.25,0.45
19008,4537.43,1.25,0.45
19009,3381.44,1.25,0.45
19010,3197.90,1.25,0.45
19011,3988.65,1.25,0.45
19012,2823.77,1.25,0.45
19013,3622.10,1.20,0.45
19014,3447.56,1.25,0.45
19015,4245.96,1.25,0.45
19016,3081.86,1.25,0.45
19017,2898.30,1.25,0.45
19018,4686.40,1.20,0.45
19019,3521.81,1.25,0.45
19020,4329.64,1.20,0.45
19021,3164.40,1.25,0.45
19022,2982.16,1.25,0.45
19023,3780.66,1.20,0.50
19024,4587.24,1.25,0.45
19025,3422.79,1.20,0.50
19026,3239.94,1.25,0.45
19027,2075.24,1.25,0.45
19028,1900.75,1.20,0.45
19029,2698.57,1.25,0.45
19030,2516.41,1.25,0.45
19031,2341.07,1.20,0.45
19032,2150.09,1.25,0.45
19033,1966.76,1.20,0.45
19034,1905.39,1.25,0.45
19035,2572.87,1.25,0.45
19036,2389.66,1.20,0.45
19037,4152.17,1.25,0.45
19038,2988.01,1.20,0.45
19039,3777.99,1.25,0.45
19040,3594.86,1.20,0.45
19041,2429.83,1.25,0.45
19042,4201.05,1.25,0.45
19043,3028.28,1.25,0.45
19044,3826.41,1.25,0.45
19045,4616.22,1.25,0.45
19046,3452.00,1.25,0.45
19047,3259.14,1.25,0.45
19048,4049.48,1.20,0.45
19049,2876.78,1.25,0.45
19050,3666.30,1.25,0.45
19051,3473.69,1.20,0.45
19052,4273.34,1.25,0.45
19053,3107.96,1.25,0.45
19054,1943.27,1.20,0.45
19055,6651.35,1.25,0.45
19056,4521.31,1.25,0.45
19057,2358.44,1.25,0.45
19058,2167.12,1.25,0.45
19059,1983.87,1.25,0.45
19060,1913.06,1.25,0.45
19061,2590.32,1.20,0.45
19062,2397.98,1.25,0.45
19063,2215.24,1.25,0.45
19064,2023.66,1.25,0.50
19065,1839.82,1.20,0.45
19066,2630.07,1.25,0.50
19067,4401.45,1.20,0.45
19068,3245.22,1.25,0.45
19069,4035.29,1.20,0.45
19070,2861.69,1.25,0.45
19071,4650.12,1.20,0.45
19072,3485.64,1.20,0.45
19073,3302.68,1.25,0.45
19074,4101.92,1.25,0.45
19075,2936.58,1.25,0.45
19076,1771.94,1.25,0.45
19077,6497.27,1.20,0.45
19078,5331.42,1.25,0.50
19079,4453.73,1.20,0.45
19080,3985.22,1.25,0.45
19081,2819.76,1.25,0.45
19082,4607.74,1.20,0.45
19083,3435.08,1.25,0.45
19084,2279.50,1.25,0.45
19085,4058.82,1.20,0.45
19086,1912.85,1.25,0.45
19087,2719.46,1.25,0.45
19088,2536.85,1.20,0.45
19089,2353.38,1.20,0.45
19090,2171.20,1.20,0.45
19091,1987.50,1.20,0.45
19092,1795.85,1.25,0.45
19093,2585.70,1.25,0.45
19094,2394.41,1.25,0.45
19095,2202.39,1.25,0.45
19096,3972.64,1.25,0.45
19097,3790.32,1.25,0.45
19098,4580.33,1.25,0.45
19099,3416.14,1.25,0.45
19100,3231.63,1.25,0.45
19101,4022.30,1.25,0.50
19102,2857.14,1.25,0.45
19103,3655.74,1.25,0.45
19104,3463.65,1.25,0.45
19105,4252.83,1.20,0.45
19106,3089.24,1.20,0.45
19107,2897.21,1.25,0.50
19108,4668.76,1.20,0.45
19109,3504.38,1.25,0.45
19110,4310.48,1.25,0.45
19111,3137.50,1.20,0.45
19112,3927.31,1.25,0.45
19113,2763.22,1.20,0.45
19114,4525.51,1.25,0.45
19115,3360.90,1.25,0.45
19116,2205.25,1.25,0.50
19117,2013.49,1.25,0.45
19118,1829.91,1.20,0.45
19119,2619.44,1.25,0.45
19120,2436.96,1.20,0.45
19121,2254.34,1.25,0.45
19122,2070.45,1.25,0.45
19123,1878.73,1.25,0.45
19124,2668.57,1.25,0.45
19125,2484.85,1.25,0.45
19126,4248.34,1.25,0.45
19127,4057.05,1.25,0.45
19128,3872.69,1.25,0.45
19129,4671.35,1.25,0.45
19130,3506.96,1.25,0.45
19131,3324.29,1.25,0.45
19132,4123.06,1.20,0.45
19133,2957.52,1.25,0.45
19134,1793.09,1.25,0.45
19135,6501.00,1.25,0.45
19136,5327.54,1.20,0.50
19137,4466.72,1.25,0.45
19138,3970.16,1.25,0.45
19139,2805.91,1.25,0.45
19140,4585.98,1.25,0.45
19141,3412.81,1.25,0.45
19142,2248.02,1.25,0.45
19143,4028.35,1.25,0.45
19144,2863.90,1.25,0.45
19145,4626.73,1.25,0.45
19146,2479.58,1.25,0.45
19147,2296.09,1.25,0.45
19148,2105.05,1.25,0.45
19149,1913.55,1.25,0.45
19150,2702.75,1.25,0.45
19151,2520.17,1.20,0.45
19152,2345.87,1.25,0.45
19153,2162.20,1.25,0.45
19154,1979.48,1.25,0.45
19155,1804.35,1.25,0.45
19156,4557.13,1.25,0.45
19157,3392.97,1.25,0.45
19158,3218.41,1.25,0.45
19159,3035.68,1.25,0.45
19160,3833.57,1.25,0.45
19161,4632.41,1.25,0.45
19162,3476.51,1.25,0.45
19163,3293.26,1.25,0.45
19164,4092.43,1.25,0.45
19165,2927.23,1.25,0.45
19166,1771.96,1.20,0.45
19167,6496.40,1.25,0.45
19168,5331.09,1.20,0.45
19169,4453.01,1.25,0.45
19170,3974.95,1.20,0.45
19171,2818.49,1.20,0.45
19172,4607.30,1.20,0.45
19173,3443.08,1.25,0.45
19174,2286.79,1.20,0.45
19175,4066.55,1.20,0.45
19176,1929.29,1.25,0.45
19177,2728.14,1.25,0.45
19178,2544.81,1.25,0.50
19179,2362.21,1.25,0.45
19180,2187.33,1.25,0.45
19181,2003.70,1.25,0.45
19182,1820.88,1.25,0.45
19183,2619.49,1.25,0.45
19184,2436.79,1.25,0.45
19185,2261.74,1.25,0.45
19186,4041.85,1.25,0.45
19187,3867.51,1.20,0.45
19188,4665.62,1.25,0.45
19189,3510.52,1.25,0.45
19190,3326.33,1.25,0.45
19191,4125.53,1.20,0.45
19192,2961.22,1.25,0.45
19193,1802.88,1.25,0.45
19194,6526.15,1.25,0.45
19195,5365.45,1.20,0.45
19196,5181.65,1.25,0.45
19197,4025.14,13.60,0.45
19198,2861.41,1.20,0.60
19199,4658.25,1.25,0.45
19200,3493.43,1.25,0.45
19201,3319.01,1.20,0.45
19202,4126.13,1.20,0.45
19203,2970.03,1.25,0.45
19204,1814.65,1.25,0.45
19205,4611.60,1.25,0.45
19206,2447.36,1.25,0.45
19207,2272.98,1.25,0.45
19208,2098.35,1.25,0.45
19209,1923.81,1.25,0.45
19210,2722.54,1.25,0.45
19211,2547.51,1.25,0.50
19212,2365.22,1.20,0.45
19213,2190.71,1.25,0.45
19214,2016.28,1.25,0.45
19215,1841.57,1.25,0.45
19216,4611.94,1.25,0.45
19217,4446.19,1.25,0.45
19218,3289.92,1.25,0.45
19219,2135.10,1.25,0.45
19220,3923.04,1.25,0.45
19221,2767.16,1.25,0.45
19222,4547.47,1.25,0.45
19223,3381.69,1.25,0.45
19224,4189.39,1.25,0.45
19225,3025.08,1.25,0.45
19226,1955.84,1.20,0.45
19227,3666.09,1.25,0.45
19228,3491.81,1.25,0.45
19229,4291.14,1.25,0.45
19230,3134.77,1.20,0.45
19231,1969.88,1.20,0.45
19232,3749.57,1.20,0.45
19233,4556.35,1.25,0.45
19234,3383.80,1.25,0.45
19235,2218.35,1.25,0.45
19236,2044.52,1.25,0.50
19237,1861.15,1.25,0.45
19238,2659.43,1.25,0.45
19239,2476.16,1.20,0.45
19240,2467.39,1.20,0.45
19241,2119.04,1.25,0.45
19242,1936.29,1.25,0.45
19243,2734.34,1.25,0.45
19244,2551.69,1.20,0.45
19245,4322.22,1.25,0.45
19246,3158.17,1.20,0.45
19247,2375.94,1.20,0.45
19248,3182.56,1.25,0.45
19249,3981.96,1.25,0.45
19250,3398.64,1.25,0.50
19251,4205.36,1.25,0.45
19252,3041.05,1.20,0.45
19253,3839.08,1.20,0.45
19254,4638.17,1.25,0.50
19255,3472.98,1.25,0.45
19256,3299.05,1.25,0.50
19257,3115.74,1.25,0.45
19258,3914.71,1.25,0.45
19259,2741.20,1.20,0.45
19260,3539.27,1.25,0.45
19261,3355.45,1.20,0.45
19262,4146.55,1.25,0.45
19263,2989.84,1.25,0.45
19264,1825.04,1.25,0.45
19265,2623.95,1.20,0.50
19266,2440.00,1.25,0.45
19267,2257.40,1.25,0.45
19268,2074.48,1.25,0.45
19269,1891.22,1.25,0.45
19270,2689.60,1.20,0.45
19271,2515.31,1.25,0.45
19272,2341.05,1.20,0.45
19273,2157.62,1.20,0.45
19274,2956.01,1.25,0.45
19275,2781.90,1.25,0.45
19276,4562.36,1.25,0.45
19277,3396.93,1.20,0.45
19278,2240.83,1.25,0.45
19279,4029.69,1.25,0.45
19280,2865.11,1.20,0.45
19281,4645.41,1.25,0.45
19282,3481.26,1.25,0.45
19283,4287.49,1.25,0.45
19284,3131.55,1.25,0.45
19285,2071.60,1.25,0.50
19286,3061.10,1.25,0.45
19287,3868.47,1.20,0.45
19288,3416.00,1.25,0.45
19289,4231.49,1.20,0.45
19290,3066.56,1.25,0.45
19291,3882.46,1.25,0.45
19292,4690.52,1.25,0.45
19293,2560.81,1.25,0.45
19294,2387.03,1.25,0.45
19295,2211.68,1.25,0.45
19296,2037.79,1.25,0.45
19297,1863.33,1.20,0.45
19298,2669.42,1.25,0.45
19299,2487.24,1.25,0.45
19300,2313.23,1.20,0.45
19301,2138.81,1.25,0.45
19302,1956.29,1.25,0.45
19303,3743.84,1.25,0.45
19304,2587.92,1.25,0.45
19305,4368.32,1.20,0.45
19306,3212.53,1.25,0.45
19307,4010.82,1.25,0.45
19308,2854.89,1.25,0.45
19309,3661.18,1.25,0.45
19310,3478.74,1.25,0.45
19311,4286.83,1.25,0.45
19312,3129.42,1.25,0.45
19313,1964.66,1.20,0.45
19314,3746.00,1.25,0.45
19315,4553.04,1.25,0.45
19316,3396.45,1.25,0.45
19317,4202.78,1.25,0.45
19318,3038.93,1.25,0.45
19319,2855.47,1.25,0.45
19320,4636.51,1.25,0.45
19321,3479.58,1.25,0.50
19322,4286.43,1.25,0.50
19323,2150.25,1.25,0.45
19324,1967.51,1.25,0.45
19325,1913.96,1.25,0.45
19326,2608.29,1.25,0.45
19327,2433.34,1.25,0.45
19328,2250.23,1.25,0.45
19329,2076.00,1.25,0.45
19330,1893.07,1.25,0.45
19331,2725.90,1.20,0.45
19332,2517.51,1.25,0.45
19333,4296.23,1.25,0.45
19334,3141.14,1.25,0.45
19335,2975.07,1.25,0.45
19336,2791.74,1.25,0.45
19337,4571.75,1.20,0.45
19338,3424.92,1.25,0.50
19339,4223.27,1.25,0.45
19340,3067.36,1.20,0.45
19341,3865.92,1.25,0.45
19342,4672.62,1.20,0.45
