ctrl_iteration,exec_time,tau_i,tau_o
21577,2536.33,2.10,0.65
21578,2345.22,2.05,0.60
21579,2162.16,2.10,0.65
21580,1970.51,2.10,0.60
21581,1777.84,2.05,0.60
21582,2568.30,2.30,0.60
21583,2375.89,2.05,0.60
21584,2184.83,2.10,0.60
21585,3956.04,2.10,0.60
21586,3764.28,2.10,0.60
21587,2590.21,2.10,0.65
21588,3380.65,2.10,0.60
21589,2598.32,2.10,0.60
21590,3379.30,2.10,0.60
21591,2804.61,2.10,0.60
21592,4585.57,2.10,0.60
21593,3420.61,2.10,0.60
21594,4210.84,2.10,0.65
21595,4018.55,2.05,0.60
21596,2845.12,2.10,0.60
21597,4608.46,2.10,0.60
21598,3433.98,2.10,0.60
21599,4224.25,2.05,0.60
21600,3050.78,2.10,0.60
21601,2858.95,2.10,0.60
21602,3648.82,2.05,0.60
21603,4438.49,2.10,0.60
21604,2283.72,2.10,0.65
21605,2091.78,2.10,0.60
21606,1900.32,2.10,0.60
21607,1708.28,2.10,0.60
21608,2497.74,2.10,0.60
21609,2315.33,2.05,0.60
21610,2123.31,2.10,0.60
21611,1931.27,2.10,0.60
21612,1748.45,2.10,0.60
21613,2537.88,2.10,0.65
21614,4309.75,2.10,0.60
21615,3145.09,2.10,0.60
21616,2944.39,2.10,0.60
21617,3742.91,2.10,0.60
21618,4532.45,2.10,0.65
21619,3358.79,2.10,0.60
21620,2194.63,2.10,0.60
21621,3966.38,2.10,0.65
21622,2792.08,2.10,0.65
21623,4555.19,2.10,0.65
21624,3390.52,2.10,0.65
21625,4188.95,2.10,0.60
21626,3015.35,2.10,0.65
21627,2841.33,2.05,0.60
21628,2649.94,2.10,0.60
21629,4429.47,2.10,0.60
21630,3255.67,2.10,0.60
21631,4046.00,2.10,0.60
21632,2873.03,2.10,0.60
21633,2672.19,2.10,0.60
21634,2480.10,2.10,0.60
21635,2288.24,2.30,0.60
21636,2096.88,2.05,0.60
21637,1904.41,2.10,0.60
21638,1713.07,2.05,0.65
21639,2503.14,2.10,0.60
21640,2310.58,2.10,0.60
21641,2119.15,2.05,0.60
21642,1927.17,2.10,0.60
21643,1735.43,2.05,0.60
21644,3611.46,2.10,0.60
21645,4288.52,2.05,0.60
21646,3114.49,2.10,0.60
21647,2931.47,2.10,0.60
21648,2740.39,2.10,0.60
21649,4511.31,2.10,0.65
21650,3329.57,2.10,0.60
21651,4119.59,2.10,0.60
21652,2945.07,2.10,0.60
21653,2754.55,2.30,0.60
21654,4525.30,2.10,0.60
21655,3360.21,2.10,0.60
21656,4158.42,2.05,0.60
21657,2985.77,2.10,0.60
21658,3775.53,2.05,0.60
21659,4565.81,2.10,0.60
21660,3400.83,2.05,0.60
21661,3208.42,2.10,0.60
21662,3016.45,2.10,0.60
21663,1852.08,2.10,0.60
21664,2642.26,2.10,0.60
21665,2458.67,2.10,0.65
21666,2267.20,2.10,0.60
21667,2066.24,2.10,0.60
21668,1874.66,2.05,0.65
21669,2656.29,2.10,0.60
21670,2464.60,2.10,0.60
21671,2263.89,2.10,0.60
21672,2080.31,2.10,0.60
21673,3835.42,2.10,0.60
21674,2669.86,2.10,0.60
21675,4441.30,2.10,0.65
21676,3267.49,2.10,0.60
21677,3075.52,2.30,0.60
21678,2884.50,2.10,0.60
21679,3674.49,2.10,0.65
21680,4464.20,2.10,0.60
21681,3290.60,2.10,0.60
21682,3098.98,2.05,0.65
21683,3889.18,2.10,0.65
21684,2714.76,2.10,0.60
21685,3505.25,2.05,0.65
21686,3304.74,2.10,0.60
21687,4094.77,2.10,0.60
21688,2920.51,2.10,0.60
21689,3711.03,2.10,0.65
21690,2537.55,2.10,0.60
21691,4308.78,2.10,0.60
21692,3134.75,2.10,0.60
21693,1961.65,2.10,0.60
21694,1778.08,2.10,0.60
21695,2568.92,2.10,0.60
21696,2376.90,2.10,0.65
21697,2185.22,2.10,0.65
21698,1993.55,2.30,0.60
21699,1801.44,2.10,0.65
21700,2591.31,2.10,0.65
21701,2408.20,2.10,0.60
21702,2207.42,2.10,0.65
21703,3970.33,2.10,0.65
21704,2805.66,2.10,0.60
21705,3586.70,2.10,0.60
21706,2856.47,2.10,0.60
21707,3586.29,2.05,0.60
21708,3002.97,2.10,0.60
21709,3792.74,2.10,0.60
21710,4590.93,2.10,0.60
21711,3418.17,2.05,0.60
21712,4207.30,2.10,0.60
21713,3042.42,2.10,0.65
21714,2852.07,2.10,0.65
21715,2667.41,2.10,0.60
21716,3901.42,2.10,0.60
21717,3264.80,2.10,0.60
21718,4055.37,2.10,0.60
21719,2881.96,2.10,0.60
21720,3671.65,2.10,0.60
21721,2507.35,2.10,0.60
21722,2315.00,2.10,0.60
21723,2123.14,2.10,0.60
21724,1940.36,2.05,0.60
21725,1748.19,2.05,0.65
21726,2538.56,2.10,0.60
21727,2355.00,2.10,0.65
21728,2250.55,2.10,0.65
21729,2067.28,2.10,0.60
21730,1875.47,2.10,0.65
21731,4628.45,2.10,0.60
21732,4436.66,2.10,0.60
21733,4253.87,2.10,0.60
21734,3080.07,2.05,0.60
21735,3870.52,2.10,0.60
21736,2705.11,2.05,0.60
21737,4476.40,2.10,0.60
21738,3312.32,2.10,0.60
21739,4093.06,2.10,0.60
21740,2928.91,2.05,0.60
21741,2745.23,2.05,0.65
21742,4508.30,2.10,0.65
21743,3343.75,2.10,0.60
21744,4133.08,2.10,0.60
21745,2968.01,2.10,0.65
21746,2785.27,2.10,0.65
21747,3575.16,2.05,0.60
21748,3383.56,2.10,0.65
21749,4173.52,2.10,0.60
21750,3008.88,2.10,0.60
21751,1843.50,2.10,0.60
21752,2633.59,2.10,0.65
21753,2441.49,2.10,0.60
21754,2258.83,2.10,0.60
21755,2066.59,2.10,0.60
21756,1883.43,2.10,0.60
21757,2674.10,2.10,0.60
21758,2481.56,2.05,0.60
21759,2290.00,2.10,0.65
21760,2106.69,2.05,0.60
21761,2896.78,2.10,0.60
21762,4659.59,2.10,0.65
21763,4467.49,2.10,0.60
21764,3302.59,2.10,0.60
21765,3110.78,2.10,0.60
21766,3909.39,2.10,0.60
21767,2735.51,2.10,0.60
21768,3526.41,2.05,0.60
21769,3333.92,2.10,0.65
21770,4123.69,2.10,0.60
21771,2959.06,2.05,0.60
21772,1785.73,2.10,0.65
21773,6494.40,2.10,0.60
21774,5320.46,2.10,0.65
21775,4424.30,2.10,0.65
21776,3954.90,2.10,0.60
21777,2781.23,2.10,0.60
21778,4552.70,2.10,0.60
21779,3379.81,2.10,0.60
21780,2215.09,2.10,0.60
21781,3986.82,2.10,0.60
21782,1831.06,2.10,0.65
21783,2621.03,2.05,0.60
21784,2437.94,2.05,0.60
21785,2246.50,2.05,0.60
21786,2062.56,2.10,0.60
21787,1879.59,2.10,0.60
21788,2669.68,2.10,0.65
21789,2485.87,2.10,0.65
21790,2294.12,2.05,0.60
21791,2189.03,2.05,0.60
21792,3882.72,2.10,0.60
21793,3682.84,2.10,0.60
21794,2508.67,2.10,0.60
21795,4271.78,2.10,0.60
21796,3124.46,2.10,0.60
21797,3896.67,2.10,0.60
21798,4686.75,2.10,0.60
21799,3521.40,2.10,0.60
21800,3330.04,2.10,0.60
21801,4111.44,2.10,0.60
21802,2938.20,2.10,0.60
21803,1772.69,2.05,0.60
21804,6473.04,2.10,0.60
21805,5299.27,2.10,0.65
21806,4455.06,2.10,0.60
21807,3933.50,2.10,0.60
21808,2768.50,2.05,0.60
21809,4540.10,2.10,0.60
21810,3366.97,2.10,0.60
21811,2193.55,2.10,0.60
21812,1993.00,2.10,0.60
21813,1800.86,2.05,0.60
21814,2582.55,2.10,0.60
21815,2390.62,2.10,0.60
21816,2224.67,2.10,0.65
21817,2006.93,2.10,0.60
21818,1814.53,2.10,0.60
21819,2604.90,2.10,0.60
21820,2412.87,2.10,0.65
21821,3202.88,2.10,0.60
21822,3011.48,2.10,0.60
21823,3800.56,2.10,0.60
21824,4581.87,2.10,0.65
21825,3408.37,2.10,0.60
21826,3217.38,2.10,0.60
21827,3998.09,2.10,0.60
21828,2825.18,2.25,0.60
21829,3605.64,2.10,0.65
21830,3414.30,2.10,0.60
21831,4195.10,2.10,0.60
21832,3021.96,2.10,0.60
21833,2829.82,2.05,0.65
21834,4609.18,2.10,0.65
21835,3428.00,2.10,0.60
21836,4217.04,2.10,0.60
21837,3044.41,2.30,0.60
21838,2843.51,2.10,0.60
21839,4606.36,2.05,0.60
21840,3424.21,2.10,0.65
21841,4206.33,2.10,0.60
21842,2058.83,2.10,0.60
21843,1858.52,2.10,0.60
21844,2648.35,2.10,0.60
21845,2447.88,2.10,0.60
21846,2247.56,2.10,0.60
21847,2047.39,2.10,0.60
21848,1854.81,2.10,0.60
21849,2636.35,2.10,0.65
21850,2444.28,2.10,0.65
21851,2244.16,2.10,0.60
21852,3998.36,2.10,0.60
21853,2815.90,2.10,0.60
21854,3597.94,2.10,0.60
21855,2805.52,2.25,0.60
21856,3613.68,2.10,0.60
21857,2995.73,2.10,0.60
21858,3777.38,2.05,0.65
21859,4549.21,2.10,0.65
21860,3367.73,2.10,0.60
21861,4148.48,2.10,0.60
21862,2966.50,2.10,0.60
21863,2774.33,2.10,0.60
21864,3564.53,2.10,0.65
21865,3363.96,2.10,0.60
21866,4153.99,2.10,0.60
21867,2972.11,2.10,0.60
21868,1798.06,2.10,0.65
21869,6505.84,2.10,0.65
21870,4376.65,2.10,0.65
21871,2212.85,2.05,0.60
21872,2012.14,2.10,0.65
21873,1820.61,2.10,0.60
21874,2610.63,2.10,0.60
21875,2409.89,2.10,0.60
21876,2218.19,2.10,0.60
21877,2026.34,2.10,0.60
21878,1826.11,2.10,0.60
21879,2607.35,2.05,0.65
21880,2415.20,2.10,0.60
21881,4176.94,2.10,0.65
21882,3004.28,2.10,0.60
21883,3785.83,2.10,0.60
21884,4575.71,2.10,0.60
21885,3401.94,2.05,0.60
21886,3235.95,2.10,0.60
21887,3027.24,2.30,0.60
21888,3807.58,2.10,0.60
21889,4598.95,2.10,0.65
21890,3424.37,2.10,0.65
21891,3223.67,2.10,0.60
21892,4014.14,2.10,0.60
21893,2831.53,2.10,0.60
21894,3612.98,2.10,0.60
21895,3412.87,2.05,0.65
21896,4211.36,2.10,0.60
21897,3011.51,2.30,0.60
21898,1837.15,2.05,0.60
21899,6537.65,2.25,0.60
21900,4399.29,2.10,0.60
21901,2235.59,2.10,0.60
21902,2035.01,2.10,0.60
21903,1842.86,2.25,0.60
21904,2624.69,2.25,0.60
21905,2424.59,2.10,0.60
21906,2232.13,2.10,0.65
21907,2040.36,2.10,0.60
21908,1839.85,2.10,0.60
21909,2620.86,2.10,0.60
21910,2429.25,2.10,0.65
21911,4175.14,2.10,0.60
21912,3001.70,2.10,0.60
21913,3791.34,2.10,0.65
21914,4580.43,2.10,0.60
21915,3407.67,2.10,0.60
21916,3216.69,2.10,0.60
21917,3015.24,2.10,0.60
21918,3804.95,2.05,0.60
21919,4585.97,2.10,0.60
21920,3412.58,2.05,0.60
21921,3212.23,2.10,0.60
21922,3994.12,2.10,0.60
21923,2819.54,2.10,0.65
21924,3601.88,2.30,0.60
21925,3417.73,2.10,0.60
21926,4208.41,2.10,0.60
21927,3033.93,2.10,0.60
21928,1861.06,2.10,0.60
21929,3632.55,2.05,0.60
21930,4413.85,2.10,0.65
21931,2267.59,2.10,0.60
21932,2075.81,2.10,0.60
21933,1883.66,2.10,0.60
21934,2682.07,2.10,0.60
21935,2490.69,2.10,0.60
21936,2306.84,2.10,0.60
21937,2115.05,2.10,0.60
21938,1940.80,2.10,0.60
21939,2714.14,2.10,0.65
21940,2530.13,2.10,0.60
21941,4301.88,2.10,0.65
21942,4110.89,2.10,0.60
21943,3918.53,2.10,0.60
21944,3735.32,2.10,0.60
21945,4525.63,2.10,0.65
21946,3359.72,2.30,0.60
21947,3168.05,2.10,0.65
21948,3949.94,2.10,0.60
21949,2784.70,2.10,0.60
21950,3575.17,2.10,0.60
21951,3383.01,2.10,0.65
21952,4181.99,2.30,0.65
21953,3007.86,2.10,0.65
21954,2824.65,2.25,0.65
21955,4587.89,2.25,0.60
21956,3423.15,2.10,0.60
21957,4221.23,2.10,0.60
21958,3048.23,2.10,0.60
21959,3846.69,2.05,0.60
21960,4636.41,2.10,0.60
21961,2498.33,2.10,0.60
21962,2306.28,2.10,0.60
21963,2114.78,2.10,0.65
21964,1923.59,2.10,0.60
21965,2712.53,2.25,0.60
21966,2520.68,2.10,0.65
21967,2329.83,2.10,0.60
21968,2137.83,2.10,0.60
21969,1945.77,2.10,0.65
21970,2726.84,2.10,0.65
21971,4489.60,2.10,0.60
21972,3307.78,2.05,0.60
21973,3116.36,2.05,0.60
21974,3906.14,2.10,0.60
21975,3722.44,2.10,0.60
21976,4512.62,2.10,0.60
21977,3339.15,2.10,0.60
21978,3147.03,2.10,0.60
21979,3936.47,2.10,0.60
21980,2772.21,2.10,0.60
21981,3561.85,2.10,0.60
21982,3369.77,2.10,0.65
21983,4151.46,2.10,0.60
21984,2978.21,2.10,0.60
21985,1804.64,2.10,0.65
21986,6520.82,2.10,0.60
21987,5330.19,2.10,0.60
21988,4432.69,2.10,0.60
21989,3952.85,2.10,0.60
21990,2782.70,2.10,0.65
21991,2599.76,2.10,0.60
21992,2399.39,2.10,0.60
21993,2207.33,2.10,0.60
21994,2006.60,2.10,0.60
21995,1815.14,2.10,0.60
21996,2604.66,2.10,0.60
21997,2413.37,2.10,0.60
21998,2221.35,2.10,0.65
21999,2020.05,2.10,0.60
22000,1829.36,2.10,0.60
22001,4573.77,2.10,0.60
22002,3399.54,2.10,0.60
22003,3216.85,2.10,0.60
22004,3024.73,2.10,0.60
22005,3823.23,2.10,0.60
22006,4604.68,2.10,0.60
22007,3431.22,2.10,0.65
22008,3239.11,2.10,0.60
22009,4029.46,2.05,0.60
22010,2856.07,2.25,0.60
22011,3645.67,2.10,0.60
22012,3454.38,2.10,0.60
22013,4235.18,2.10,0.60
22014,3061.52,2.10,0.65
22015,1896.12,2.05,0.60
22016,6604.78,2.10,0.65
22017,5431.13,2.10,0.60
22018,4544.37,2.10,0.60
22019,4073.68,2.05,0.60
22020,2909.68,2.10,0.65
22021,2726.52,2.10,0.65
22022,2543.97,2.10,0.60
22023,2351.78,2.30,0.65
22024,2168.07,2.05,0.65
22025,1985.89,2.10,0.65
22026,1793.47,2.05,0.65
22027,2592.22,2.10,0.60
22028,2399.88,2.10,0.60
22029,2208.54,2.10,0.60
22030,2024.88,2.10,0.60
22031,3796.61,2.10,0.60
22032,3605.43,2.10,0.60
22033,3413.46,2.10,0.65
22034,3221.40,2.10,0.65
22035,4011.34,2.10,0.60
22036,2846.58,2.05,0.60
22037,3627.96,2.05,0.65
22038,3435.90,2.10,0.65
22039,4234.12,2.10,0.60
22040,3069.08,2.10,0.60
22041,1904.70,2.10,0.60
22042,4267.11,2.10,0.60
22043,5709.11,2.05,0.60
22044,5255.47,2.10,0.60
22045,4083.17,2.10,0.60
22046,2917.70,2.10,0.60
22047,4698.38,2.10,0.65
22048,3515.36,2.10,0.60
22049,3324.17,2.10,0.60
22050,4123.04,2.05,0.60
22051,1968.29,2.10,0.65
22052,1897.22,2.10,0.60
22053,2574.79,2.10,0.60
22054,2382.73,2.10,0.60
22055,2191.03,2.10,0.60
22056,1999.27,2.25,0.60
22057,1807.36,2.10,0.65
22058,2597.05,2.10,0.60
22059,2405.30,2.10,0.60
22060,2213.26,2.10,0.60
22061,3984.92,2.10,0.60
22062,2820.58,2.10,0.65
22063,4582.91,2.05,0.60
22064,3408.87,2.10,0.65
22065,4199.84,2.05,0.65
22066,3034.55,2.10,0.60
22067,2834.43,2.10,0.60
22068,3624.58,2.25,0.65
22069,4414.00,2.10,0.60
22070,3240.26,2.10,0.60
22071,3048.60,2.10,0.60
22072,3838.15,2.10,0.60
22073,4628.68,2.10,0.60
22074,3463.77,2.10,0.60
22075,3279.95,2.10,0.60
22076,4070.73,2.10,0.60
22077,2896.74,2.10,0.60
22078,3686.70,2.10,0.60
22079,3495.75,2.10,0.65
22080,4293.08,2.10,0.60
22081,3120.06,2.10,0.65
22082,1955.08,2.10,0.60
22083,2745.32,2.10,0.60
22084,2561.73,2.10,0.65
22085,2360.95,2.10,0.60
22086,2169.51,2.10,0.60
22087,1968.89,2.05,0.60
22088,1890.31,2.10,0.65
22089,2558.84,2.10,0.60
22090,2357.80,2.10,0.65
22091,2157.54,2.10,0.60
22092,2947.53,2.05,0.60
22093,2755.84,2.10,0.60
22094,4526.77,2.10,0.60
22095,3352.99,2.10,0.60
22096,3161.31,2.10,0.60
22097,3943.14,2.10,0.60
22098,2769.82,2.10,0.60
22099,3558.83,2.10,0.60
22100,3358.73,2.10,0.65
22101,4148.86,2.10,0.60
22102,2974.67,2.10,0.60
22103,1810.78,2.10,0.60
22104,4146.48,2.05,0.60
22105,4354.75,2.10,0.60
22106,3180.93,2.10,0.65
22107,3961.34,2.30,0.60
22108,2788.73,2.10,0.60
22109,4559.67,2.10,0.60
22110,3386.28,2.10,0.60
22111,3186.06,2.10,0.60
22112,3975.88,2.25,0.60
22113,1828.98,2.10,0.60
22114,2610.59,2.10,0.60
22115,2418.35,2.05,0.60
22116,2227.06,2.05,0.60
22117,2035.44,2.10,0.60
22118,1852.25,2.10,0.60
22119,2641.82,2.10,0.60
22120,2449.76,2.10,0.60
22121,2258.53,2.05,0.60
22122,2074.91,2.10,0.60
22123,3838.29,2.10,0.60
22124,2673.18,2.10,0.60
22125,4435.97,2.10,0.60
22126,3262.71,2.10,0.60
22127,4052.45,2.10,0.60
22128,2870.30,2.10,0.60
22129,3660.72,2.10,0.60
22130,3468.65,2.10,0.65
22131,4257.48,2.10,0.60
22132,3084.15,2.10,0.60
22133,1910.89,2.10,0.60
22134,4256.18,2.10,0.60
22135,5697.33,2.10,0.60
22136,5236.81,2.30,0.60
22137,4063.54,2.30,0.65
22138,2889.29,2.05,0.60
22139,4669.64,2.30,0.60
22140,3496.12,2.10,0.65
22141,3304.88,2.10,0.60
22142,4103.22,2.10,0.60
22143,1947.67,2.10,0.60
22144,2738.00,2.15,0.60
22145,2545.85,2.10,0.60
22146,2354.41,2.10,0.60
22147,2170.94,2.10,0.60
22148,1979.04,2.10,0.60
22149,1786.86,2.10,0.65
22150,2577.60,2.10,0.60
22151,2385.21,2.30,0.60
22152,2193.59,2.10,0.60
22153,3965.14,2.10,0.60
22154,2800.11,2.10,0.60
22155,4572.33,2.10,0.60
22156,3398.09,2.10,0.60
22157,4188.52,2.10,0.60
22158,3015.11,2.10,0.65
22159,2822.85,2.10,0.65
22160,4586.19,2.30,0.60
22161,3412.08,2.10,0.60
22162,4210.71,2.10,0.60
22163,3037.86,2.10,0.65
22164,2854.67,2.10,0.60
22165,3652.43,2.05,0.60
22166,3452.60,2.10,0.60
22167,4241.84,2.10,0.65
22168,3067.88,2.10,0.60
22169,1904.41,2.10,0.65
22170,6603.06,2.10,0.60
22171,5429.36,2.10,0.65
22172,4525.36,2.10,0.60
22173,2092.89,2.05,0.60
22174,1900.45,2.05,0.60
22175,2690.34,2.10,0.60
22176,2489.71,2.10,0.60
22177,2297.86,2.10,0.60
22178,2106.35,2.10,0.65
22179,1914.59,2.05,0.60
22180,2703.72,2.10,0.60
22181,2512.52,2.10,0.60
22182,2320.72,2.05,0.60
22183,4092.30,2.30,0.60
22184,3883.24,2.10,0.60
22185,4673.07,2.10,0.60
22186,3507.80,2.05,0.65
22187,3307.88,2.10,0.65
22188,4097.62,2.10,0.60
22189,2933.42,2.05,0.65
22190,1759.47,2.10,0.65
22191,6466.53,2.10,0.60
22192,5293.62,2.10,0.60
22193,5102.23,2.25,0.60
22194,3937.17,2.30,0.65
22195,2763.28,2.10,0.60
22196,4535.23,2.05,0.60
22197,3361.26,2.10,0.60
22198,3178.69,2.10,0.60
22199,3968.35,2.10,0.60
22200,2803.96,2.10,0.60
22201,3593.36,2.30,0.60
22202,3410.02,2.30,0.60
22203,2245.53,2.05,0.65
22204,2053.93,2.10,0.60
22205,1870.60,2.30,0.60
22206,2668.87,2.10,0.60
22207,2476.47,2.30,0.60
22208,2285.11,2.10,0.60
22209,2102.39,2.10,0.60
22210,1918.72,2.10,0.60
22211,2709.17,2.10,0.60
22212,2518.10,2.05,0.65
22213,4280.36,2.05,0.60
22214,3107.05,2.10,0.60
22215,3896.41,2.05,0.65
22216,3713.88,2.10,0.60
22217,2548.76,2.10,0.60
22218,4311.54,2.10,0.60
22219,3137.61,2.10,0.60
22220,3936.52,2.30,0.60
22221,2771.98,2.10,0.60
22222,3570.13,2.10,0.65
22223,3378.71,2.10,0.60
22224,4177.40,2.10,0.60
22225,3011.99,2.10,0.60
22226,2828.81,2.25,0.60
22227,3618.89,2.05,0.65
22228,4417.09,2.10,0.60
22229,3252.28,2.10,0.60
22230,3061.15,2.10,0.60
22231,3859.13,2.05,0.60
22232,4667.15,2.10,0.65
22233,2511.99,2.10,0.65
22234,2328.13,2.10,0.60
22235,2145.15,2.10,0.65
22236,1962.08,2.10,0.60
22237,1917.70,2.10,0.60
22238,2577.14,2.10,0.60
22239,2385.38,2.05,0.60
22240,2203.18,2.30,0.60
22241,2019.45,2.10,0.60
22242,1827.73,2.10,0.60
22243,4589.69,2.30,0.60
22244,4405.94,2.10,0.60
22245,4215.16,2.05,0.60
22246,3049.31,2.25,0.60
22247,1911.19,2.10,0.60
22248,6592.54,2.10,0.60
22249,5427.77,2.10,0.60
22250,4645.80,2.05,0.60
22251,4071.52,2.10,0.65
22252,2906.93,2.30,0.65
22253,4687.13,2.25,0.60
22254,4504.19,2.10,0.60
22255,3338.67,2.30,0.65
22256,3147.93,2.10,0.60
22257,3937.05,2.10,0.60
22258,2772.24,2.10,0.60
22259,3562.37,2.10,0.60
22260,3371.10,2.10,0.60
22261,4168.91,2.10,0.60
22262,2995.97,2.05,0.60
22263,1830.82,2.10,0.60
22264,2628.56,2.10,0.60
22265,2445.84,2.05,0.60
22266,2254.64,2.10,0.60
22267,2062.27,2.10,0.60
22268,1870.47,2.10,0.65
22269,2660.77,2.10,0.60
22270,2468.91,2.10,0.65
22271,2285.69,2.10,0.65
22272,2085.44,2.10,0.60
22273,2875.16,2.10,0.60
22274,4646.56,2.10,0.60
22275,4454.53,2.10,0.65
22276,3272.87,2.10,0.60
22277,2125.15,2.10,0.60
22278,3870.55,2.10,0.60
22279,4652.29,2.30,0.65
22280,3478.10,2.10,0.60
22281,4259.64,2.10,0.60
22282,3085.98,2.25,0.60
22283,2885.61,2.10,0.60
22284,4648.77,2.10,0.60
22285,3474.20,2.10,0.60
22286,4255.58,2.10,0.60
22287,3109.15,2.10,0.60
22288,3871.64,2.10,0.65
22289,4661.78,2.10,0.60
22290,3488.60,2.10,0.60
22291,3305.16,2.10,0.60
22292,3113.55,2.10,0.60
22293,1940.08,2.10,0.60
22294,2721.42,2.10,0.65
22295,2529.57,2.10,0.60
22296,2329.37,2.10,0.60
22297,2137.71,2.10,0.60
22298,1946.01,2.10,0.60
22299,2735.65,2.10,0.60
22300,2543.48,2.10,0.60
22301,2343.32,2.10,0.60
22302,2151.08,2.10,0.60
22303,3906.55,2.10,0.60
22304,2740.03,2.25,0.60
22305,4512.58,2.05,0.60
22306,3339.04,2.05,0.60
22307,3173.20,2.10,0.60
22308,3936.74,2.10,0.65
22309,2763.38,2.05,0.60
22310,3553.30,2.10,0.60
22311,3361.51,2.10,0.60
22312,4151.29,2.10,0.60
22313,2977.82,2.10,0.60
22314,2785.84,2.10,0.65
22315,4548.85,2.10,0.65
22316,3367.35,2.10,0.60
22317,4156.19,2.10,0.60
22318,2974.81,2.10,0.60
22319,2782.75,2.10,0.60
22320,4537.41,2.10,0.65
22321,3362.93,2.10,0.60
22322,4144.50,2.10,0.60
22323,1997.52,2.05,0.65
22324,1797.66,2.10,0.60
22325,2587.26,2.10,0.60
22326,2387.09,2.10,0.60
22327,2212.95,2.10,0.65
22328,1993.98,2.10,0.65
22329,1802.92,2.10,0.60
22330,2584.37,2.10,0.65
22331,2383.18,2.10,0.60
22332,2191.40,2.05,0.60
22333,3945.67,2.10,0.60
22334,2772.41,2.10,0.65
22335,4543.16,2.10,0.60
22336,3378.40,2.10,0.60
22337,3178.46,2.10,0.60
22338,3968.21,2.10,0.60
22339,2795.65,2.30,0.60
22340,3584.27,2.10,0.65
22341,3392.45,2.10,0.60
22342,4174.05,2.10,0.65
22343,3008.88,2.10,0.60
22344,2809.00,2.10,0.60
22345,4580.94,2.05,0.60
22346,3415.59,2.10,0.60
22347,4205.61,2.10,0.60
22348,3031.86,2.05,0.60
22349,2831.06,2.10,0.60
22350,3620.84,2.10,0.60
22351,4410.86,2.10,0.60
22352,3238.03,2.05,0.60
22353,3037.49,2.10,0.60
22354,1872.50,2.10,0.60
22355,2653.47,2.05,0.60
22356,2461.89,2.10,0.60
22357,2270.16,2.10,0.60
22358,2078.91,2.10,0.60
22359,1885.95,2.10,0.60
22360,2675.94,2.10,0.65
22361,2484.61,2.30,0.60
22362,2292.72,2.10,0.60
22363,2100.23,2.10,0.65
22364,3854.88,2.10,0.65
22365,4636.32,2.10,0.60
22366,3463.03,2.10,0.60
22367,4244.20,2.10,0.60
22368,3070.62,2.10,0.65
22369,2886.51,2.10,0.60
22370,3668.20,2.10,0.60
22371,3476.52,2.10,0.60
22372,4257.41,2.05,0.65
22373,3083.50,2.10,0.60
22374,1911.12,2.10,0.60
22375,6610.08,2.10,0.60
22376,5436.20,2.05,0.65
22377,4549.34,2.10,0.60
22378,4053.46,2.10,0.60
22379,2880.39,2.10,0.60
22380,4651.35,2.10,0.60
22381,3477.96,2.10,0.60
22382,2313.16,2.05,0.65
22383,2112.78,2.30,0.60
22384,1912.65,2.10,0.65
22385,2693.97,2.10,0.65
22386,2501.63,2.10,0.60
22387,2309.75,2.10,0.65
22388,2118.20,2.10,0.65
22389,1925.93,2.10,0.60
22390,2707.29,2.10,0.60
22391,2515.89,2.10,0.60
22392,3289.00,2.10,0.60
22393,3095.98,2.10,0.65
22394,3885.97,2.10,0.60
22395,4667.55,2.10,0.60
22396,3485.58,2.10,0.60
22397,3311.29,2.10,0.65
22398,4083.45,2.10,0.60
22399,2909.49,2.10,0.60
22400,3699.73,2.10,0.60
22401,3508.02,2.10,0.60
22402,4289.21,2.10,0.60
22403,3124.26,2.10,0.60
22404,2932.69,2.10,0.60
22405,2741.03,2.10,0.60
22406,4495.00,2.05,0.60
22407,3330.02,2.10,0.60
22408,4111.12,2.10,0.65
22409,2937.72,2.10,0.60
22410,3849.36,2.10,0.65
22411,2675.46,2.05,0.60
22412,2397.39,2.05,0.60
22413,2196.59,2.10,0.60
22414,2013.66,2.05,0.65
22415,1821.65,2.05,0.65
22416,2611.73,2.10,0.60
22417,2428.43,2.10,0.60
22418,2244.86,2.10,0.60
22419,2053.40,2.10,0.60
22420,1870.41,2.10,0.60
22421,2669.09,2.10,0.60
22422,3467.46,2.10,0.60
22423,3283.97,2.05,0.60
22424,3101.09,2.10,0.60
22425,3891.33,2.10,0.60
22426,2726.52,2.30,0.60
22427,4514.79,2.05,0.60
22428,3324.17,2.10,0.60
22429,4114.13,2.10,0.60
22430,2940.87,2.10,0.60
22431,2757.93,2.10,0.60
22432,4520.67,2.10,0.60
22433,3364.06,2.10,0.60
22434,4154.08,2.10,0.60
22435,2989.34,2.10,0.60
22436,2806.17,2.10,0.60
22437,3631.29,2.10,0.65
22438,3413.29,2.30,0.65
22439,4212.00,2.10,0.60
22440,3038.50,2.05,0.60
22441,1872.98,2.30,0.60
22442,4644.42,2.10,0.60
22443,2463.03,2.30,0.65
22444,2279.18,2.10,0.60
22445,2096.23,2.10,0.60
22446,1904.75,2.10,0.60
22447,2702.88,2.10,0.60
22448,2511.33,2.10,0.60
22449,2328.05,2.10,0.60
