ctrl_iteration,exec_time,tau_i,tau_o
34690,2274.71,1.25,0.45
34691,2091.15,1.20,0.45
34692,1899.36,1.25,0.45
34693,4661.46,1.20,0.50
34694,4478.34,1.20,0.45
34695,3313.56,1.25,0.45
34696,3120.96,1.20,0.50
34697,3912.26,1.20,0.45
34698,2746.48,1.20,0.45
34699,3536.64,1.20,0.45
34700,3352.98,1.20,0.45
34701,4152.04,1.20,0.45
34702,2978.73,1.15,0.45
34703,1821.91,1.20,0.45
34704,6529.78,1.25,0.45
34705,5356.62,1.20,0.45
34706,4479.25,1.20,0.45
34707,4008.46,1.25,0.45
34708,2835.18,1.20,0.45
34709,4615.45,1.20,0.45
34710,3441.99,1.25,0.45
34711,2277.37,1.25,0.45
34712,4048.90,1.25,0.45
34713,1902.28,1.20,0.45
34714,2692.40,1.20,0.45
34715,2500.42,1.25,0.45
34716,2317.03,1.20,0.45
34717,2125.76,1.20,0.45
34718,1942.51,1.25,0.45
34719,2741.21,1.25,0.45
34720,2558.10,1.20,0.45
34721,2374.87,1.20,0.45
34722,2191.38,1.20,0.45
34723,3971.80,1.25,0.45
34724,3779.88,1.20,0.45
34725,2607.31,1.20,0.45
34726,4386.57,1.25,0.45
34727,3213.23,1.20,0.45
34728,4012.02,1.20,0.45
34729,2847.40,1.20,0.45
34730,3645.34,1.25,0.45
34731,3462.09,1.20,0.45
34732,4260.66,1.25,0.45
34733,3096.37,1.20,0.45
34734,2913.38,1.25,0.45
34735,4693.16,1.25,0.45
34736,3519.58,1.25,0.45
34737,4318.72,1.20,0.45
34738,3145.23,1.20,0.45
34739,2952.98,1.25,0.45
34740,3751.60,1.20,0.45
34741,4549.99,1.20,0.45
34742,3384.98,1.25,0.45
34743,3203.00,1.15,0.45
34744,2037.98,1.25,0.45
34745,1854.19,1.20,0.50
34746,2652.81,1.20,0.45
34747,2469.46,1.15,0.45
34748,2287.05,1.20,0.45
34749,2103.67,1.20,0.45
34750,1920.51,1.20,0.45
34751,2718.87,1.25,0.45
34752,2535.62,1.15,0.45
34753,2352.91,1.20,0.45
34754,4124.10,1.20,0.45
34755,2958.48,1.25,0.45
34756,2775.72,1.20,0.45
34757,3575.42,1.25,0.45
34758,3382.90,1.25,0.45
34759,4173.11,1.20,0.50
34760,3007.87,1.20,0.50
34761,1843.80,1.25,0.45
34762,6559.36,1.20,0.45
34763,5395.45,1.25,0.45
34764,5212.03,1.25,0.45
34765,4047.17,1.15,0.45
34766,2882.37,1.25,0.45
34767,4662.06,1.20,0.45
34768,3497.63,1.25,0.45
34769,3314.89,1.25,0.45
34770,4113.38,1.15,0.45
34771,2948.21,1.20,0.45
34772,1775.43,1.25,0.45
34773,4562.72,1.20,0.45
34774,2390.17,1.20,0.45
34775,2216.08,1.25,0.45
34776,2033.03,1.25,0.45
34777,1858.36,1.25,0.45
34778,2665.43,1.20,0.45
34779,2482.52,1.20,0.45
34780,2299.34,1.25,0.45
34781,2125.18,1.25,0.45
34782,1942.06,1.20,0.45
34783,1888.69,1.20,0.45
34784,4528.92,1.20,0.45
34785,4354.53,1.25,0.50
34786,3190.17,1.25,0.45
34787,3006.71,1.20,0.45
34788,3805.45,1.25,0.45
34789,4604.60,1.25,0.45
34790,3439.14,1.25,0.45
34791,3264.48,1.20,0.45
34792,4072.35,1.20,0.45
34793,2915.72,1.20,0.50
34794,1751.27,1.25,0.45
34795,4121.71,1.20,0.45
34796,4338.73,1.20,0.50
34797,3182.41,1.20,0.45
34798,3981.79,1.25,0.45
34799,2824.72,1.25,0.45
34800,4613.66,1.25,0.45
34801,3457.74,1.20,0.45
34802,3274.08,1.25,0.45
34803,4073.43,1.20,0.45
34804,1926.61,1.20,0.45
34805,2733.95,1.25,0.45
34806,2550.37,1.25,0.45
34807,2367.50,1.20,0.45
34808,2184.32,1.20,0.45
34809,2001.44,1.25,0.45
34810,1818.04,1.20,0.45
34811,2616.80,1.25,0.45
34812,2433.70,1.20,0.45
34813,2241.91,1.20,0.45
34814,4021.90,1.25,0.45
34815,2857.08,1.20,0.45
34816,4628.51,1.25,0.45
34817,3464.70,1.20,0.45
34818,4253.56,1.25,0.45
34819,3089.32,1.20,0.45
34820,2888.05,1.20,0.50
34821,4660.46,1.25,0.45
34822,3494.76,1.25,0.45
34823,4284.82,1.20,0.45
34824,3120.66,1.20,0.45
34825,2945.95,1.25,0.45
34826,2762.69,1.20,0.45
34827,4525.32,1.20,0.45
34828,3361.44,1.20,0.45
34829,4159.53,1.25,0.45
34830,2994.70,1.25,0.45
34831,3793.42,1.20,0.45
34832,4582.86,1.20,0.45
34833,2445.05,1.25,0.45
34834,2253.74,1.20,0.45
34835,2070.20,1.20,0.45
34836,1887.22,1.25,0.45
34837,2685.82,1.25,0.45
34838,2502.61,1.25,0.45
34839,2328.06,1.20,0.45
34840,2145.18,1.25,0.45
34841,1961.34,1.25,0.45
34842,1901.12,1.25,0.45
34843,4531.45,1.20,0.45
34844,3359.86,1.20,0.45
34845,3175.42,1.20,0.45
34846,3974.12,1.25,0.45
34847,2809.22,1.15,0.45
34848,4598.03,1.25,0.45
34849,3433.80,1.20,0.45
34850,2277.31,1.20,0.45
34851,4057.88,1.20,0.45
34852,2892.68,1.25,0.45
34853,4672.98,1.20,0.45
34854,3508.30,1.20,0.45
34855,4315.56,1.15,0.45
34856,3150.71,1.20,0.45
34857,2976.11,1.20,0.45
34858,2800.89,1.25,0.45
34859,4572.66,1.20,0.45
34860,3408.60,1.25,0.45
34861,4198.38,1.25,0.45
34862,2061.12,1.25,0.45
34863,1868.57,1.20,0.45
34864,2667.62,1.25,0.45
34865,2484.31,1.25,0.45
34866,2301.07,1.20,0.45
34867,2127.54,1.20,0.50
34868,1943.17,1.20,0.45
34869,2741.71,1.20,0.45
34870,2549.98,1.25,0.45
34871,2367.29,1.20,0.45
34872,4138.77,1.20,0.45
34873,2973.90,1.30,0.45
34874,1957.02,1.25,0.45
34875,3597.66,1.20,0.45
34876,3423.96,1.25,0.45
34877,4222.09,1.20,0.45
34878,3066.00,1.20,0.50
34879,1909.29,1.25,0.50
34880,6626.60,1.20,0.45
34881,5461.64,1.20,0.45
34882,5287.74,1.20,0.45
34883,4122.97,1.20,0.45
34884,2957.45,1.15,0.50
34885,3764.43,1.25,0.50
34886,3591.07,1.15,0.45
34887,2425.66,1.20,0.45
34888,4205.79,1.25,0.45
34889,3049.23,1.25,0.45
34890,3847.88,1.20,0.45
34891,2596.64,1.20,0.45
34892,2413.44,1.25,0.45
34893,2230.42,1.20,0.45
34894,2133.55,1.25,0.45
34895,1864.24,1.25,0.50
34896,1802.68,1.25,0.45
34897,2488.41,1.20,0.45
34898,2305.39,1.20,0.45
34899,2122.46,1.20,0.45
34900,1938.82,1.20,0.45
34901,3710.20,1.20,0.50
34902,3526.54,1.25,0.45
34903,4325.77,1.20,0.50
34904,3152.37,1.20,0.45
34905,1995.73,1.20,0.45
34906,3768.18,1.20,0.45
34907,4565.81,1.20,0.45
34908,3401.90,1.20,0.50
34909,4200.24,1.20,0.45
34910,3044.12,1.25,0.45
34911,2852.50,1.20,0.45
34912,3650.93,1.25,0.45
34913,3467.22,1.25,0.45
34914,2302.26,1.25,0.45
34915,4074.12,1.20,0.45
34916,2909.48,1.25,0.45
34917,3699.75,1.20,0.45
34918,2574.14,1.20,0.45
34919,3406.21,1.20,0.45
34920,2902.49,1.20,0.50
34921,4674.04,1.25,0.50
34922,3518.00,1.25,0.45
34923,4307.45,1.20,0.45
34924,3142.67,1.25,0.45
34925,2951.00,1.20,0.45
34926,1786.22,1.25,0.45
34927,2576.75,1.25,0.45
34928,2393.04,1.25,0.45
34929,2201.07,1.25,0.45
34930,2009.07,1.25,0.45
34931,1817.27,1.30,0.45
34932,2607.50,1.25,0.45
34933,2425.37,1.25,0.45
34934,2241.59,1.25,0.45
34935,2057.69,1.25,0.45
34936,3821.52,1.25,0.45
34937,4619.72,1.25,0.45
34938,3480.46,1.25,0.45
34939,3279.97,1.25,0.45
34940,3096.87,1.25,0.45
34941,3887.54,1.25,0.50
34942,4685.36,1.25,0.45
34943,3511.86,1.20,0.45
34944,3328.78,1.25,0.45
34945,4119.31,1.25,0.45
34946,2945.21,1.25,0.45
34947,1781.11,1.20,0.45
34948,6487.95,1.25,0.45
34949,5324.18,1.20,0.45
34950,4436.62,1.25,0.45
34951,3966.45,1.25,0.45
34952,2802.13,1.20,0.45
34953,4582.72,1.25,0.45
34954,3417.97,1.25,0.45
34955,2244.06,1.25,0.45
34956,2061.28,1.25,0.45
34957,1869.46,1.20,0.45
34958,2667.49,1.25,0.45
34959,2484.50,1.20,0.45
34960,2301.64,1.25,0.45
34961,2126.99,1.25,0.45
34962,1943.60,1.25,0.45
34963,2742.80,1.25,0.50
34964,2559.52,1.20,0.45
34965,3358.01,1.20,0.45
34966,3166.72,1.20,0.45
34967,3964.80,1.25,0.45
34968,2800.58,1.20,0.45
34969,3597.97,1.25,0.45
34970,3406.62,1.20,0.45
34971,4213.85,1.25,0.45
34972,3040.17,1.25,0.45
34973,1874.67,1.25,0.45
34974,6583.57,1.25,0.45
34975,5418.25,1.20,0.45
34976,5235.84,1.25,0.45
34977,4070.95,1.25,0.45
34978,2906.09,1.25,0.45
34979,4694.87,1.25,0.45
34980,3529.85,1.25,0.45
34981,3337.92,1.25,0.45
34982,4136.55,1.20,0.45
34983,2963.18,1.25,0.45
34984,1798.72,1.25,0.45
34985,4569.24,1.25,0.45
34986,2396.62,1.25,0.45
34987,2205.15,1.20,0.45
34988,2012.48,1.20,0.45
34989,1829.76,1.20,0.45
34990,2618.87,1.25,0.45
34991,2437.36,1.20,0.45
34992,2244.56,1.25,0.45
34993,2061.16,1.20,0.45
34994,1878.19,1.30,0.45
34995,3640.88,1.30,0.45
34996,3466.54,1.25,0.45
34997,4256.75,1.25,0.45
34998,3092.16,1.35,0.45
34999,3881.76,1.20,0.45
35000,3698.60,1.25,0.45
35001,2534.04,1.25,0.45
35002,4297.46,1.25,0.45
35003,3122.81,1.25,0.45
35004,3921.30,1.25,0.45
35005,2757.23,1.25,0.45
35006,4528.64,1.25,0.45
35007,4345.44,1.25,0.50
35008,3171.98,1.20,0.50
35009,2007.28,1.25,0.50
35010,3778.90,1.25,0.50
35011,4568.43,1.20,0.45
35012,3394.79,1.25,0.45
35013,4176.36,1.25,0.45
35014,3011.12,1.25,0.50
35015,2820.18,1.25,0.45
35016,2627.80,1.25,0.45
35017,2444.69,1.20,0.45
35018,2261.71,1.20,0.45
35019,2070.09,1.25,0.45
35020,1886.61,1.25,0.45
35021,2685.41,1.25,0.45
35022,2493.24,1.25,0.45
35023,2310.17,1.25,0.45
35024,2118.40,1.25,0.45
35025,1926.43,1.25,0.45
35026,4679.05,1.25,0.45
35027,4487.99,1.20,0.45
35028,3323.22,1.25,0.45
35029,3131.69,1.20,0.45
35030,3921.59,1.25,0.45
35031,2747.78,1.25,0.45
35032,3537.69,1.20,0.45
35033,3345.60,1.25,0.45
35034,4135.87,1.20,0.45
35035,2961.96,1.20,0.45
35036,1797.45,1.25,0.45
35037,4151.15,1.25,0.45
35038,5584.17,1.25,0.45
35039,5122.39,1.25,0.45
35040,3949.20,1.25,0.45
35041,2775.74,1.25,0.45
35042,4546.94,1.25,0.45
35043,3373.84,1.25,0.45
35044,3189.78,1.25,0.45
35045,3981.02,1.25,0.45
35046,1825.41,1.25,0.45
35047,2614.82,1.25,0.45
35048,2423.81,1.20,0.50
35049,2232.54,1.25,0.65
35050,2039.50,1.30,0.60
35051,1848.20,1.20,0.45
35052,2646.13,1.25,0.45
35053,2454.68,1.20,0.45
35054,2271.36,1.20,0.45
35055,2079.57,1.20,0.45
35056,3843.16,1.25,0.45
35057,2677.90,1.25,0.45
35058,4440.76,1.20,0.45
35059,3267.16,1.20,0.45
35060,4048.45,1.20,0.45
35061,2883.26,1.25,0.45
35062,4646.83,1.25,0.45
35063,3464.52,1.20,0.45
35064,4254.16,1.20,0.45
35065,3071.74,1.20,0.45
35066,2880.10,1.25,0.45
35067,4651.73,1.25,0.50
35068,3478.03,1.20,0.45
35069,4268.00,1.25,0.45
35070,3085.36,1.20,0.45
35071,2902.19,1.20,0.45
35072,3701.82,1.20,0.45
35073,3501.17,1.25,0.45
35074,4290.82,1.25,0.45
35075,3124.64,1.25,0.45
35076,1943.68,1.25,0.45
35077,2724.92,1.25,0.45
35078,2533.72,1.20,0.45
35079,2341.21,1.25,0.45
35080,2140.89,1.25,0.45
35081,1948.93,1.25,0.45
35082,2729.93,1.25,0.45
35083,2538.08,1.25,0.50
35084,2338.34,1.25,0.45
35085,2154.55,1.25,0.45
35086,2944.83,1.25,0.45
35087,2752.28,1.25,0.45
35088,4524.64,1.25,0.50
35089,3359.06,1.25,0.45
35090,3176.14,1.25,0.50
35091,3965.59,1.20,0.45
35092,2801.44,1.25,0.45
35093,3591.47,1.25,0.45
35094,3407.99,1.25,0.45
35095,4207.30,1.25,0.45
35096,3042.50,1.25,0.45
35097,1885.47,1.25,0.45
35098,6594.53,1.25,0.45
35099,5428.48,1.25,0.45
35100,4550.95,1.25,0.45
35101,4080.90,1.20,0.45
35102,2915.94,1.25,0.45
35103,3836.35,1.25,0.45
35104,4521.69,1.25,0.45
35105,3357.36,1.20,0.50
35106,2200.77,1.20,0.45
35107,2009.27,1.20,0.50
35108,1825.91,1.25,0.45
35109,2615.70,1.25,0.45
35110,2424.03,1.20,0.45
35111,2240.98,1.25,0.45
35112,2057.65,1.20,0.45
35113,1874.27,1.25,0.45
35114,2664.78,1.25,0.45
35115,2481.46,1.20,0.45
35116,4261.19,1.25,0.45
35117,3097.03,1.20,0.45
35118,2914.29,1.25,0.45
35119,3711.42,1.25,0.45
35120,4511.49,1.20,0.45
35121,3354.56,1.20,0.45
35122,3171.04,1.20,0.45
35123,3961.97,1.20,0.45
35124,2796.62,1.25,0.45
35125,3586.57,1.25,0.45
35126,3394.53,1.20,0.45
35127,4193.64,1.25,0.45
35128,3028.64,1.25,0.45
35129,1863.58,1.25,0.45
35130,6571.85,1.20,0.45
35131,5398.78,1.25,0.45
35132,4502.29,1.25,0.45
35133,4041.81,1.25,0.45
35134,2868.42,1.20,0.45
35135,4648.55,1.20,0.45
35136,2501.61,1.20,0.45
35137,2310.21,1.25,0.45
35138,2126.86,1.25,0.50
35139,1935.12,1.25,0.45
35140,2725.30,1.25,0.45
35141,2533.15,1.20,0.45
35142,2341.19,1.25,0.45
35143,2227.83,1.25,0.45
35144,1966.10,1.25,0.45
35145,1887.79,1.25,0.45
35146,4528.57,1.25,0.45
35147,3362.83,1.25,0.45
35148,3172.44,1.20,0.45
35149,3969.34,1.20,0.45
35150,2796.64,1.20,0.45
35151,3594.63,1.20,0.45
35152,3412.31,1.25,0.45
35153,4210.42,1.30,0.45
35154,3036.86,1.20,0.45
35155,1872.20,1.25,0.45
35156,6580.34,1.25,0.45
35157,4963.67,1.25,0.45
35158,5223.27,1.20,0.45
35159,4049.64,1.20,0.50
35160,2885.58,1.25,0.45
35161,4665.26,1.25,0.45
35162,3499.83,1.25,0.45
35163,3309.12,1.25,0.45
35164,4107.18,1.25,0.45
35165,2934.35,1.25,0.45
35166,1768.79,1.20,0.45
35167,2558.40,1.25,0.45
35168,2375.52,1.25,0.45
35169,2192.43,1.25,0.45
35170,2000.62,1.25,0.45
35171,1809.44,1.25,0.45
35172,2607.86,1.20,0.45
35173,2415.79,1.25,0.45
35174,2224.02,1.25,0.45
35175,2032.21,1.25,0.45
35176,2821.28,1.20,0.45
35177,4593.23,1.25,0.50
35178,4401.31,1.25,0.45
35179,3237.01,1.25,0.45
35180,2063.51,1.25,0.45
35181,3835.26,1.25,0.45
35182,4625.17,1.25,0.45
35183,3460.24,1.25,0.45
35184,4249.72,1.20,0.45
35185,3085.54,1.25,0.45
35186,2893.53,1.20,0.45
35187,4656.20,1.25,0.45
35188,3482.17,1.25,0.45
35189,4280.90,1.20,0.45
35190,3107.00,1.25,0.45
35191,2934.56,1.20,0.45
35192,2906.77,1.25,0.45
35193,4504.24,1.25,0.45
35194,3330.34,1.20,0.45
35195,4129.34,1.20,0.45
35196,1982.98,1.25,0.45
35197,1799.91,1.25,0.45
35198,2589.62,1.30,0.45
35199,2397.38,1.20,0.45
35200,2197.62,1.25,0.45
35201,2014.60,1.30,0.45
35202,1822.09,1.25,0.45
35203,2612.61,1.30,0.45
35204,2420.46,1.20,0.45
35205,2228.62,1.25,0.45
35206,4000.40,1.20,0.45
35207,2826.27,1.25,0.45
35208,4607.07,1.25,0.45
35209,3433.40,1.25,0.45
35210,3241.72,1.25,0.45
35211,4030.77,1.25,0.45
35212,2858.38,1.25,0.45
35213,3648.32,1.25,0.45
35214,3455.91,1.25,0.45
35215,4245.97,1.25,0.50
35216,3072.07,1.20,0.45
35217,2880.32,1.25,0.45
35218,4652.41,1.25,0.45
35219,3478.87,1.20,0.45
35220,4269.14,1.20,0.45
35221,3103.45,1.25,0.45
35222,2912.20,1.25,0.45
35223,4684.23,1.25,0.45
35224,3518.34,1.25,0.45
35225,4308.35,1.20,0.45
35226,2170.79,1.20,0.45
35227,1987.72,1.20,0.45
35228,1804.46,1.25,0.50
35229,2594.56,1.25,0.45
35230,2402.67,1.25,0.45
35231,2211.18,1.25,0.45
35232,2018.72,1.25,0.45
35233,1835.99,1.25,0.45
35234,2625.42,1.25,0.45
35235,2442.53,1.25,0.45
35236,4205.55,1.25,0.45
35237,3031.93,1.20,0.45
35238,2857.56,1.25,0.45
35239,3648.11,1.25,0.45
35240,3454.94,1.25,0.45
35241,4245.55,1.25,0.45
35242,3080.28,1.25,0.45
35243,1907.58,1.25,0.45
35244,6614.55,1.20,0.45
35245,5441.67,1.25,0.45
35246,5258.56,1.25,0.45
35247,4085.01,1.25,0.45
35248,2911.34,1.30,0.45
35249,4691.87,1.25,0.45
35250,3518.22,1.20,0.45
35251,3335.58,1.25,0.45
35252,4133.54,1.25,0.45
35253,2960.33,1.25,0.45
35254,1795.62,1.25,0.45
35255,4575.15,1.25,0.50
35256,2401.99,1.25,0.45
35257,2209.78,1.25,0.45
35258,2018.84,1.25,0.45
35259,1852.52,1.30,0.45
35260,2625.35,1.25,0.45
35261,2442.24,1.25,0.45
35262,2258.85,1.25,0.45
35263,2076.00,1.25,0.45
35264,1883.79,1.20,0.45
35265,3655.90,1.25,0.45
35266,3472.13,1.25,0.45
35267,4271.00,1.25,0.45
35268,3097.21,1.25,0.45
35269,3896.24,1.20,0.45
35270,2731.45,1.30,0.45
35271,4512.07,1.25,0.45
35272,3346.92,1.20,0.45
35273,3163.80,1.25,0.45
35274,3952.84,1.25,0.45
35275,2788.39,1.20,0.45
35276,3586.81,1.25,0.45
35277,3395.52,1.25,0.45
35278,4194.84,1.20,0.45
35279,3046.62,1.25,0.45
35280,1855.76,1.25,0.45
35281,6563.77,1.20,0.45
35282,5390.05,1.25,0.45
35283,4502.53,1.25,0.45
35284,4025.55,1.25,0.45
35285,1886.64,1.25,0.45
35286,2676.99,1.20,0.45
35287,2493.50,1.20,0.45
35288,2302.06,1.25,0.45
35289,2110.32,1.25,0.45
35290,1918.66,1.30,0.45
35291,2708.12,1.20,0.45
35292,2516.36,1.25,0.45
35293,2333.31,1.25,0.50
35294,2141.30,1.25,0.45
35295,3904.15,1.25,0.45
35296,2730.73,1.25,0.50
35297,4519.36,1.25,0.45
35298,3346.65,1.25,0.45
35299,3180.27,1.25,0.45
35300,3944.59,1.20,0.45
35301,2779.50,1.25,0.45
35302,3569.11,1.25,0.50
35303,3377.98,1.25,0.45
35304,4167.29,1.25,0.45
35305,2993.74,1.25,0.45
35306,2802.26,1.25,0.45
35307,4574.17,1.25,0.45
35308,3399.47,1.25,0.45
35309,4198.84,1.25,0.45
35310,3007.32,1.25,0.45
35311,2815.92,1.20,0.45
35312,4570.64,1.25,0.45
35313,3397.30,1.25,0.45
35314,4186.31,1.25,0.45
35315,2040.30,1.25,0.45
35316,1848.64,1.20,0.45
35317,2638.37,1.30,0.45
35318,2454.88,1.25,0.45
35319,2263.16,1.20,0.45
35320,2080.06,1.25,0.45
35321,1896.80,1.25,0.45
35322,2687.22,1.25,0.45
35323,2503.18,1.25,0.45
35324,2320.75,1.25,0.45
35325,4091.89,1.25,0.45
35326,2918.17,1.25,0.45
35327,4698.98,1.25,0.45
35328,3534.30,1.20,0.45
35329,3342.21,1.20,0.45
35330,4141.47,1.20,0.45
35331,2975.91,1.25,0.45
35332,1811.20,1.25,0.45
35333,6528.49,1.25,0.45
35334,5354.09,1.25,0.45
35335,4511.92,1.25,0.45
35336,3997.56,1.20,0.45
35337,2832.17,1.25,0.45
35338,4621.46,1.25,0.45
35339,3465.66,1.25,0.45
35340,2292.74,1.25,0.45
35341,4072.57,1.25,0.45
35342,2907.36,1.25,0.45
35343,4671.15,1.25,0.45
35344,2533.56,1.25,0.45
35345,2349.87,1.25,0.45
35346,2166.51,1.25,0.45
35347,1974.75,1.25,0.45
35348,1791.46,1.25,0.45
35349,2581.94,1.25,0.45
35350,2398.45,1.25,0.45
35351,2206.52,1.20,0.45
35352,2023.74,1.25,0.45
35353,1831.20,1.25,0.45
35354,4576.22,1.25,0.45
35355,3402.68,1.25,0.45
35356,3219.25,1.20,0.45
35357,3027.91,1.25,0.45
35358,3825.86,1.25,0.45
35359,4633.08,1.25,0.45
35360,3442.78,1.25,0.45
35361,3251.17,1.25,0.45
35362,4032.00,1.25,0.45
35363,2867.10,1.25,0.45
35364,3656.75,1.25,0.45
35365,3465.71,1.25,0.45
35366,4255.23,1.25,0.45
35367,3081.29,1.25,0.45
35368,1916.26,1.25,0.45
35369,6624.76,1.25,0.45
35370,5451.28,1.25,0.45
35371,4556.01,1.25,0.45
35372,4094.40,1.25,0.45
35373,2921.11,1.25,0.45
35374,2737.71,1.25,0.45
35375,2546.22,1.25,0.45
35376,2353.55,1.25,0.45
35377,2170.96,1.25,0.45
35378,1979.79,1.25,0.45
35379,1787.43,1.25,0.45
35380,2586.42,1.20,0.45
35381,2402.42,1.25,0.45
35382,2211.24,1.25,0.45
35383,2027.60,1.25,0.45
35384,3799.66,1.30,0.45
35385,3615.92,1.20,0.45
35386,2451.62,1.25,0.45
35387,4214.75,1.25,0.45
35388,3049.98,1.25,0.45
35389,3848.86,1.25,0.45
35390,4647.67,1.25,0.45
35391,3482.23,1.25,0.45
35392,3299.27,1.25,0.50
35393,4097.27,1.25,0.45
35394,2932.89,1.20,0.45
35395,2758.19,1.25,0.45
35396,4529.74,1.25,0.45
35397,3365.19,1.30,0.50
35398,4163.33,1.25,0.45
35399,2998.37,1.25,0.45
35400,2816.14,1.25,0.45
35401,4586.94,1.20,0.45
35402,3413.38,1.25,0.45
35403,4212.62,1.25,0.45
35404,2074.57,1.25,0.45
35405,1890.75,1.20,0.45
35406,2690.28,1.20,0.45
35407,2506.87,1.25,0.45
35408,2315.10,1.30,0.45
35409,2131.32,1.25,0.45
35410,1948.69,1.25,0.45
35411,2738.63,1.25,0.45
35412,2546.90,1.25,0.45
35413,2354.53,1.25,0.45
35414,4118.44,1.25,0.45
35415,2952.20,1.20,0.45
35416,2769.73,1.25,0.45
35417,3559.25,1.20,0.45
35418,3359.36,1.25,0.45
35419,4158.56,1.25,0.45
35420,2983.98,1.25,0.50
35421,1819.41,1.25,0.45
35422,6518.01,1.25,0.45
35423,5344.77,1.25,0.45
35424,5153.77,1.30,0.45
35425,3988.20,1.25,0.45
35426,2815.20,1.25,0.45
35427,4595.27,1.25,0.45
35428,3431.02,1.25,0.45
35429,3237.97,1.25,0.45
35430,4028.73,1.25,0.45
35431,2855.48,1.25,0.45
35432,3652.88,1.20,0.45
35433,3461.87,1.25,0.50
35434,2288.55,1.25,0.45
35435,2096.49,1.25,0.45
35436,1913.46,1.25,0.45
35437,2703.58,1.25,0.45
35438,2520.17,1.25,0.45
35439,2328.26,1.20,0.45
35440,2136.65,1.25,0.45
35441,1936.31,1.25,0.45
35442,2726.36,1.20,0.45
35443,2534.37,1.25,0.45
35444,4304.53,1.25,0.45
35445,3132.29,1.25,0.45
35446,3922.38,1.25,0.45
35447,2757.14,1.25,0.50
35448,4528.57,1.25,0.45
35449,3354.90,1.25,0.45
35450,3162.86,1.25,0.50
35451,3953.03,1.25,0.45
35452,2779.88,1.25,0.45
35453,3570.11,1.30,0.45
35454,3378.49,1.25,0.45
35455,4176.89,1.20,0.50
35456,3002.90,1.25,0.45
35457,1838.03,1.20,0.45
35458,3609.08,1.20,0.45
35459,4400.03,1.25,0.45
35460,3225.95,1.25,0.45
35461,4016.81,1.25,0.45
35462,2850.46,1.25,0.45
35463,4622.20,1.25,0.45
35464,2476.39,1.25,0.50
35465,2276.00,1.25,0.45
35466,2092.35,1.25,0.45
35467,1900.80,1.25,0.45
35468,2682.59,1.25,0.45
35469,2499.40,1.25,0.50
35470,2307.16,1.20,0.45
35471,2115.29,1.25,0.45
35472,1923.36,1.20,0.45
35473,2713.93,1.25,0.45
35474,4484.58,1.25,0.45
35475,4292.99,1.25,0.45
35476,3118.67,1.25,0.45
35477,2935.92,1.25,0.50
35478,3726.21,1.25,0.45
35479,4515.86,1.25,0.45
35480,3342.16,1.25,0.45
35481,3142.05,1.25,0.45
35482,3931.62,1.30,0.45
35483,2767.39,1.25,0.45
35484,3557.30,1.25,0.45
35485,3365.15,1.20,0.45
35486,4146.58,1.25,0.50
35487,2981.92,1.25,0.45
35488,1816.83,1.25,0.45
35489,6524.98,1.25,0.45
35490,5360.63,1.25,0.45
35491,4463.40,1.25,0.45
35492,4003.66,1.25,0.45
35493,2838.59,1.20,0.45
35494,2646.93,1.25,0.45
35495,2463.31,1.25,0.45
35496,2262.98,1.25,0.45
35497,2071.65,1.25,0.50
35498,1879.55,1.25,0.45
35499,2668.98,1.25,0.45
35500,2477.89,1.25,0.45
35501,2285.07,1.25,0.45
35502,2093.53,1.20,0.45
35503,1902.16,1.25,0.45
35504,4637.86,1.25,0.45
35505,3464.71,1.25,0.45
35506,4262.75,1.25,0.45
35507,3089.42,1.20,0.50
35508,2906.91,1.25,0.50
35509,3705.41,1.25,0.45
35510,3504.47,1.25,0.50
35511,4294.53,1.25,0.45
35512,3129.02,1.25,0.45
35513,1956.13,1.25,0.45
35514,3727.90,1.25,0.45
35515,4517.72,1.25,0.50
35516,3344.33,1.25,0.45
35517,2178.81,1.25,0.45
35518,3941.84,1.25,0.45
35519,2768.88,1.25,0.45
35520,4531.02,1.25,0.45
35521,3366.45,1.25,0.45
35522,4155.90,1.20,0.45
35523,2009.85,1.25,0.45
35524,1826.89,1.25,0.45
35525,2608.48,1.25,0.45
35526,2424.72,1.25,0.45
35527,2233.59,1.25,0.45
35528,2041.26,1.25,0.45
35529,1858.29,1.25,0.45
35530,2666.01,1.25,0.45
35531,2473.74,1.25,0.45
35532,2290.45,1.20,0.45
35533,4062.90,1.20,0.45
35534,2888.60,1.20,0.45
35535,3695.78,1.20,0.45
35536,2991.34,1.20,0.45
35537,3321.12,1.25,0.45
35538,4127.95,1.25,0.45
35539,2962.99,1.25,0.45
35540,3761.49,1.20,0.45
35541,4560.44,1.20,0.45
35542,3386.35,1.20,0.45
35543,3212.05,1.25,0.45
35544,3029.21,1.25,0.50
35545,3828.35,1.25,0.45
35546,4626.21,1.25,0.45
35547,3461.37,1.20,0.45
35548,3278.50,1.20,0.45
35549,4077.22,1.20,0.45
35550,2911.75,1.25,0.50
35551,3702.21,1.20,0.45
35552,3510.84,1.20,0.45
35553,2336.63,1.20,0.45
35554,2153.63,1.20,0.45
35555,1961.76,1.20,0.45
35556,1891.82,1.25,0.45
35557,2560.00,1.20,0.45
35558,2368.68,1.25,0.45
35559,2185.30,1.15,0.45
35560,2002.20,1.25,0.45
35561,1818.56,1.25,0.45
35562,2608.49,1.20,0.45
